序号	汉字	级别	GB/T 13000	GB 18030
5092	戟	2	621F	EAAA
5093	葭	2	846D	DDE7
5094	楮	2	696E	E8FA
5095	棼	2	68FC	E8FB
5096	椟	2	691F	E8FC
5097	棹	2	68F9	E8FE
5098	椤	2	6924	E9A1
5099	棰	2	68F0	E9A2
5100	赍	2	8D4D	EAE5
5101	椋	2	690B	E9A3
5102	椁	2	6901	E9A4
5103	椪	2	692A	97D5
5104	棣	2	68E3	E9A6
5105	椐	2	6910	E9A7
5106	鹁	2	9E41	F0BE
5107	覃	2	8983	F1FB
5108	酤	2	9164	F4FE
5109	酢	2	9162	F5A1
5110	酡	2	9161	F5A2
5111	鹂	2	9E42	F0BF
5112	厥	2	53A5	D8CA
5113	殚	2	6B9A	E9E9
5114	殛	2	6B9B	E9EA
5115	雯	2	96EF	F6A9
5116	雱	2	96F1	EB84
5117	辊	2	8F8A	B9F5
5118	辋	2	8F8B	E9FE
5119	椠	2	6920	E8FD
5120	辍	2	8F8D	EAA1
5121	辎	2	8F8E	EAA2
5122	斐	2	6590	ECB3
5123	睄	2	7744	B18D
5124	睑	2	7751	EDFA
5125	睇	2	7747	EDFB
5126	睃	2	7743	EDFC
5127	戢	2	6222	EAAB
5128	喋	2	558B	E0A9
5129	嗒	2	55D2	E0AA
5130	喃	2	5583	E0AB
5131	喱	2	55B1	E0AC
5132	喹	2	55B9	E0AD
5133	晷	2	6677	EAD0
5134	喈	2	5588	E0AE
5135	跖	2	8DD6	F5C5
5136	跗	2	8DD7	F5C6
5137	跞	2	8DDE	F5C8
5138	跚	2	8DDA	F5C7
5139	跎	2	8DCE	F5C9
5140	跏	2	8DCF	F5CA
5141	跆	2	8DC6	F5CC
5142	蛱	2	86F1	F2CC
5143	蛲	2	86F2	F2CD
5144	蛭	2	86ED	F2CE
5145	蛳	2	86F3	F2CF
5146	蛐	2	86D0	F2D0
5147	蛔	2	86D4	BBD7
5148	蛞	2	86DE	F2D2
5149	蛴	2	86F4	F2D3
5150	蛟	2	86DF	F2D4
5151	蛘	2	86D8	F2D5
5152	喁	2	5581	E0AF
5153	喟	2	559F	E0B0
5154	啾	2	557E	E0B1
5155	嗖	2	55D6	E0B2
5156	喑	2	5591	E0B3
5157	嗟	2	55DF	E0B5
5158	喽	2	55BD	E0B6
5159	嗞	2	55DE	86EA
5160	喀	2	5580	BFA6
5161	喔	2	5594	E0B8
5162	喙	2	5599	E0B9
5163	嵘	2	5D58	E1C9
5164	嵖	2	5D56	8DBF
5165	崴	2	5D34	E1CB
5166	遄	2	9044	E5D7
5167	詈	2	8A48	EEBA
5168	嵎	2	5D4E	8DB7
5169	崽	2	5D3D	E1CC
5170	嵬	2	5D6C	E1CD
5171	嵛	2	5D5B	E1CE
5172	嵯	2	5D6F	E1CF
5173	嵝	2	5D5D	E1D0
5174	嵫	2	5D6B	E1D1
5175	幄	2	5E44	E1A2
5176	嵋	2	5D4B	E1D2
5177	赕	2	8D55	EAE6
5178	铻	2	94FB	E89E
5179	铼	2	94FC	EFAA
5180	铿	2	94FF	EFAC
5181	锃	2	9503	EFAD
5182	锂	2	9502	EFAE
5183	锆	2	9506	EFAF
5184	锇	2	9507	EFB0
5185	锉	2	9509	EFB1
5186	锏	2	950F	EFB5
5187	锑	2	9511	CCE0
5188	锒	2	9512	EFB6
5189	锔	2	9514	EFB8
5190	锕	2	9515	EFB9
5191	掣	2	63A3	B3B8
5192	矬	2	77EC	EFF3
5193	氰	2	6C30	C7E8
5194	毳	2	6BF3	EBA5
5195	毽	2	6BFD	EBA6
5196	犊	2	728A	B6BF
5197	犄	2	7284	EAF7
5198	犋	2	728B	EAF8
5199	鹄	2	9E44	F0C0
5200	犍	2	728D	EAF9
5201	嵇	2	5D47	EFFA
5202	黍	2	9ECD	CAF2
5203	稃	2	7A03	EFFB
5204	稂	2	7A02	EFFC
5205	筚	2	7B5A	F3D9
5206	筵	2	7B75	F3DB
5207	筌	2	7B4C	F3DC
5208	傣	2	50A3	B4F6
5209	傈	2	5088	C0FC
5210	舄	2	8204	F4AA
5211	牍	2	724D	EBB9
5212	傥	2	50A5	D9CE
5213	傧	2	50A7	D9CF
5214	遑	2	9051	E5D8
5215	傩	2	50A9	D9D0
5216	遁	2	9041	B6DD
5217	徨	2	5FA8	E1E5
5218	媭	2	5AAD	8B80
5219	畲	2	7572	EEB4
5220	弑	2	5F11	DFB1
5221	颌	2	988C	F2A2
5222	翕	2	7FD5	F4E2
5223	釉	2	91C9	D3D4
5224	鹆	2	9E46	F0C1
5225	舜	2	821C	CBB4
5226	貂	2	8C82	F5F5
5227	腈	2	8148	EBE6
5228	腌	2	814C	EBE7
5229	腓	2	8153	EBE8
5230	腆	2	8146	CCF3
5231	腴	2	8174	EBE9
5232	腑	2	8151	B8AD
5233	腚	2	815A	EBEB
5234	腱	2	8171	EBEC
5235	鱿	2	9C7F	F6CF
5236	鲀	2	9C80	F783
5237	鲂	2	9C82	F6D0
5238	颍	2	988D	F2A3
5239	猢	2	7322	E2A9
5240	猹	2	7339	E2AA
5241	猥	2	7325	E2AB
5242	飓	2	98D3	ECAB
5243	觞	2	89DE	F5FC
5244	觚	2	89DA	F5FD
5245	猱	2	7331	E2AE
5246	颎	2	988E	EF47
5247	飧	2	98E7	E2B8
5248	馇	2	9987	E2C7
5249	馊	2	998A	E2C8
5250	亵	2	4EB5	D9F4
5251	脔	2	8114	D9F5
5252	裒	2	88D2	D9F6
5253	痣	2	75E3	F0EB
5254	痨	2	75E8	F0EC
5255	痦	2	75E6	F0ED
5256	痞	2	75DE	C6A6
5257	痤	2	75E4	F0EE
5258	痫	2	75EB	F0EF
5259	痧	2	75E7	F0F0
5260	赓	2	8D53	E2D9
5261	竦	2	7AE6	F1B5
5262	瓿	2	74FF	EAB3
5263	啻	2	557B	E0B4
5264	颏	2	988F	F2A4
5265	鹇	2	9E47	F0C2
5266	阑	2	9611	C0BB
5267	阒	2	9612	E3D6
5268	阕	2	9615	E3D7
5269	粞	2	7C9E	F4D1
5270	遒	2	9052	E5D9
5271	孳	2	5B73	E6DC
5272	焯	2	712F	ECCC
5273	焜	2	711C	9F6A
5274	焙	2	7119	B1BA
5275	焱	2	7131	ECCD
5276	鹈	2	9E48	F0C3
5277	湛	2	6E5B	D5BF
5278	渫	2	6E2B	E4CD
5279	湮	2	6E6E	E4CE
5280	湎	2	6E4E	E4CF
5281	湜	2	6E5C	9C9B
5282	渭	2	6E2D	CEBC
5283	湍	2	6E4D	CDC4
5284	湫	2	6E6B	E4D0
5285	溲	2	6EB2	E4D1
5286	湟	2	6E5F	E4D2
5287	溆	2	6E86	E4D3
5288	湲	2	6E72	9CAE
5289	湔	2	6E54	E4D5
5290	湉	2	6E49	9C8F
5291	渥	2	6E25	E4D7
5292	湄	2	6E44	E4D8
5293	滁	2	6EC1	B3FC
5294	愠	2	6120	E3B3
5295	惺	2	60FA	D0CA
5296	愦	2	6126	E3B4
5297	惴	2	60F4	E3B7
5298	愀	2	6100	E3B8
5299	愎	2	610E	E3B9
5300	愔	2	6114	90D6
5301	喾	2	55BE	E0B7
5302	寐	2	5BD0	C3C2
5303	谟	2	8C1F	DAD3
5304	扉	2	6249	ECE9
5305	裢	2	88E2	F1CD
5306	裎	2	88CE	F1CE
5307	裥	2	88E5	F1D0
5308	祾	2	797E	B592
5309	祺	2	797A	ECF7
5310	谠	2	8C20	DAD4
5311	幂	2	5E42	C3DD
5312	谡	2	8C21	DAD5
5313	谥	2	8C25	DAD6
5314	谧	2	8C27	DAD7
5315	遐	2	9050	E5DA
5316	孱	2	5B71	E5EE
5317	弼	2	5F3C	E5F6
5318	巽	2	5DFD	D9E3
5319	骘	2	9A98	E6EF
5320	媪	2	5AAA	E6C1
5321	媛	2	5A9B	E6C2
5322	婷	2	5A77	E6C3
5323	巯	2	5DEF	DBCF
5324	翚	2	7FDA	C19A
5325	皴	2	76B4	F1E5
5326	婺	2	5A7A	E6C4
5327	骛	2	9A9B	E6F0
5328	缂	2	7F02	E7BC
5329	缃	2	7F03	E7BD
5330	缄	2	7F04	BCEA
5331	彘	2	5F58	E5E9
5332	缇	2	7F07	E7BE
5333	缈	2	7F08	E7BF
5334	缌	2	7F0C	E7C1
5335	缑	2	7F11	E7C3
5336	缒	2	7F12	E7C4
5337	缗	2	7F17	E7C5
5338	飨	2	98E8	F7CF
5339	耢	2	8022	F1EC
5340	瑚	2	745A	BAF7
5341	瑁	2	7441	E8A3
5342	瑜	2	745C	E8A4
5343	瑗	2	7457	E8A5
5344	瑄	2	7444	AC75
5345	瑕	2	7455	E8A6
5346	遨	2	9068	E5DB
5347	骜	2	9A9C	E6F1
5348	韫	2	97EB	E8B9
5349	髡	2	9AE1	F7D5
5350	塬	2	586C	DCAB
5351	鄢	2	9122	DBB3
5352	趔	2	8D94	F4F3
5353	趑	2	8D91	F4F4
5354	摅	2	6445	DEF3
5355	摁	2	6441	DEF4
5356	蜇	2	8707	F2D8
5357	搋	2	640B	DEF5
5358	搪	2	642A	CCC2
5359	搐	2	6410	B4A4
5360	搛	2	641B	DEF6
5361	搠	2	6420	DEF7
5362	摈	2	6448	B1F7
5363	彀	2	5F40	ECB0
5364	毂	2	6BC2	ECB1
5365	搦	2	6426	DEF9
5366	搡	2	6421	DEFA
5367	蓁	2	84C1	DDE8
5368	戡	2	6221	EAAC
5369	蓍	2	84CD	DDE9
5370	鄞	2	911E	DBB4
5371	靳	2	9773	BDF9
5372	蓐	2	84D0	DDEA
5373	蓦	2	84E6	DDEB
5374	鹋	2	9E4B	F0C5
5375	蒽	2	84BD	DDEC
5376	蓓	2	84D3	DDED
5377	蓖	2	84D6	B1CD
5378	蓊	2	84CA	DDEE
5379	蒯	2	84AF	D8E1
5380	蓟	2	84DF	BCBB
5381	蓑	2	84D1	CBF2
5382	蒿	2	84BF	DDEF
5383	蒺	2	84BA	DDF0
5384	蓠	2	84E0	DDF1
5385	蒟	2	849F	C958
5386	蒡	2	84A1	DDF2
5387	蒹	2	84B9	DDF3
5388	蒴	2	84B4	DDF4
5389	蒗	2	8497	DDF5
5390	蓥	2	84E5	DDF6
5391	颐	2	9890	D2C3
5392	楔	2	6954	D0A8
5393	楠	2	6960	E9AA
5394	楂	2	6942	E9AB
5395	楝	2	695D	E9AC
5396	楫	2	696B	E9AE
5397	楸	2	6978	E9B1
5398	椴	2	6934	E9B2
5399	槌	2	69CC	E9B3
5400	楯	2	696F	984A
5401	皙	2	7699	F0AA
5402	榈	2	6988	E9B5
5403	槎	2	69CE	E9B6
5404	榉	2	6989	E9B7
5405	楦	2	6966	E9B8
5406	楣	2	6963	E9B9
5407	楹	2	6979	E9BA
5408	椽	2	693D	B4AA
5409	裘	2	88D8	F4C3
5410	剽	2	527D	D8E2
5411	甄	2	7504	D5E7
5412	酮	2	916E	CDAA
5413	酰	2	9170	F5A3
5414	酯	2	916F	F5A5
5415	酩	2	9169	F5A4
5416	蜃	2	8703	F2D7
5417	碛	2	789B	EDD3
5418	碓	2	7893	EDD4
5419	硼	2	787C	C5F0
5420	碉	2	7889	B5EF
5421	碚	2	789A	EDD5
5422	碇	2	7887	EDD6
5423	碜	2	789C	EDD7
5424	鹌	2	9E4C	F0C6
5425	辏	2	8F8F	EAA3
5426	龃	2	9F83	F6B4
5427	龅	2	9F85	F6B5
5428	訾	2	8A3E	F6A4
5429	粲	2	7CB2	F4D3
5430	虞	2	865E	D3DD
5431	睚	2	775A	EDFD
5432	嗪	2	55EA	E0BA
5433	韪	2	97EA	E8B8
5434	嗷	2	55F7	E0BB
5435	嗉	2	55C9	E0BC
5436	睨	2	7768	EDFE
5437	睢	2	7762	EEA1
5438	雎	2	96CE	F6C2
5439	睥	2	7765	EEA2
5440	嘟	2	561F	E0BD
5441	嗑	2	55D1	E0BE
5442	嗫	2	55EB	E0BF
5443	嗬	2	55EC	E0C0
5444	嗔	2	55D4	E0C1
5445	嗝	2	55DD	E0C3
5446	戥	2	6225	EAAD
5447	嗄	2	55C4	E0C4
5448	煦	2	7166	ECE3
5449	暄	2	6684	EAD1
5450	遢	2	9062	E5DD
5451	暌	2	668C	EAD2
5452	跬	2	8DEC	F5CD
5453	跶	2	8DF6	DB51
5454	跸	2	8DF8	F5CF
5455	跐	2	8DD0	DA9D
5456	跣	2	8DE3	F5D0
5457	跹	2	8DF9	F5D1
5458	跻	2	8DFB	F5D2
5459	蛸	2	86F8	F2D9
5460	蜊	2	870A	F2DB
5461	蜍	2	870D	F2DC
5462	蜉	2	8709	F2DD
5463	蜣	2	8723	F2DE
5464	畹	2	7579	EEB5
5465	蛹	2	86F9	D3BC
5466	嗣	2	55E3	CBC3
5467	嗯	2	55EF	E0C5
5468	嗥	2	55E5	E0C6
5469	嗲	2	55F2	E0C7
5470	嗳	2	55F3	E0C8
5471	嗌	2	55CC	E0C9
5472	嗍	2	55CD	E0CA
5473	嗨	2	55E8	E0CB
5474	嗐	2	55D0	86E3
5475	嗤	2	55E4	E0CD
5476	嗵	2	55F5	E0CC
5477	罨	2	7F68	EEBB
5478	嵊	2	5D4A	E1D3
5479	嵩	2	5D69	E1D4
5480	嵴	2	5D74	E1D5
5481	骰	2	9AB0	F7BB
5482	锗	2	9517	D5E0
5483	锛	2	951B	EFBC
5484	锜	2	951C	E89F
5485	锝	2	951D	EFBD
5486	锞	2	951E	EFBE
5487	锟	2	951F	EFBF
5488	锢	2	9522	EFC0
5489	锨	2	9528	CFC7
5490	锩	2	9529	EFC3
5491	锭	2	952D	B6A7
5492	锱	2	9531	EFC5
5493	雉	2	96C9	EFF4
5494	氲	2	6C32	EBB5
5495	犏	2	728F	EAFA
5496	歃	2	6B43	ECA6
5497	稞	2	7A1E	EFFD
5498	稗	2	7A17	B0DE
5499	稔	2	7A14	EFFE
5500	筠	2	7B60	F3DE
5501	筢	2	7B62	F3E1
5502	筮	2	7B6E	F3DF
5503	筲	2	7B72	F3E2
5504	筱	2	7B71	F3E3
5505	牒	2	7252	EBBA
5506	煲	2	7172	ECD2
5507	敫	2	656B	EBB8
5508	徭	2	5FAD	E1E6
5509	愆	2	6106	EDA9
5510	艄	2	8244	F4B9
5511	觎	2	89CE	EAEC
5512	毹	2	6BF9	EBA8
5513	貊	2	8C8A	F5F6
5514	貅	2	8C85	F5F7
5515	貉	2	8C89	BAD1
5516	颔	2	9894	F2A5
5517	腠	2	8160	EBED
5518	腩	2	8169	EBEE
5519	腼	2	817C	EBEF
5520	腭	2	816D	EBF1
5521	腧	2	8167	EBF2
5522	塍	2	584D	EBF3
5523	媵	2	5AB5	EBF4
5524	詹	2	8A79	D5B2
5525	鲅	2	9C85	F6D1
5526	鲆	2	9C86	F6D2
5527	鲇	2	9C87	F6D3
5528	鲈	2	9C88	F6D4
5529	稣	2	7A23	F6D5
5530	鲋	2	9C8B	F6D6
5531	鲐	2	9C90	F6D8
5532	肄	2	8084	D2DE
5533	鹐	2	9E50	FB65
5534	飕	2	98D5	ECAC
5535	觥	2	89E5	F6A1
5536	遛	2	905B	E5DE
5537	馐	2	9990	E2CA
5538	鹑	2	9E51	F0C8
5539	亶	2	4EB6	818D
5540	瘃	2	7603	F0F1
5541	痱	2	75F1	F0F2
5542	痼	2	75FC	F0F3
5543	痿	2	75FF	F0F4
5544	瘐	2	7610	F0F5
5545	瘁	2	7601	B4E1
5546	瘆	2	7606	AF7D
5547	麂	2	9E82	F7E4
5548	裔	2	88D4	D2E1
5549	歆	2	6B46	ECA7
5550	旒	2	65D2	ECBC
5551	雍	2	96CD	D3BA
5552	阖	2	9616	E3D8
5553	阗	2	9617	E3D9
5554	阙	2	9619	E3DA
5555	羧	2	7FA7	F4C8
5556	豢	2	8C62	BBBF
5557	粳	2	7CB3	BEAC
5558	猷	2	7337	E9E0
5559	煳	2	7173	ECCE
5560	煜	2	715C	ECCF
5561	煨	2	7168	ECD0
5562	煅	2	7145	ECD1
5563	煊	2	714A	ECD3
5564	煸	2	7178	ECD4
5565	煺	2	717A	ECD5
5566	滟	2	6EDF	E4D9
5567	溱	2	6EB1	E4DA
5568	溘	2	6E98	E4DB
5569	漭	2	6F2D	E4DD
5570	滢	2	6EE2	E4DE
5571	溥	2	6EA5	E4DF
5572	溧	2	6EA7	E4E0
5573	溽	2	6EBD	E4E1
5574	裟	2	88DF	F4C4
5575	溻	2	6EBB	E4E2
5576	溷	2	6EB7	E4E3
5577	滗	2	6ED7	E4E4
5578	滫	2	6EEB	9CFA
5579	溴	2	6EB4	E4E5
5580	滏	2	6ECF	E4E6
5581	滃	2	6EC3	9CE5
5582	滦	2	6EE6	C2D0
5583	溏	2	6E8F	E4E7
5584	滂	2	6EC2	E4E8
5585	滓	2	6ED3	D7D2
5586	溟	2	6E9F	E4E9
5587	滪	2	6EEA	9CF9
5588	愫	2	612B	E3BA
5589	慑	2	6151	C9E5
5590	慊	2	614A	E3BB
5591	鲎	2	9C8E	F6D7
5592	骞	2	9A9E	E5B9
5593	窦	2	7AA6	F1BC
5594	窠	2	7AA0	F1BD
5595	窣	2	7AA3	B840
5596	裱	2	88F1	F1D1
5597	褚	2	891A	F1D2
5598	裨	2	88E8	F1D4
5599	裾	2	88FE	F1D5
5600	裰	2	88F0	F1D6
5601	禊	2	798A	ECF9
5602	谩	2	8C29	C3A1
5603	谪	2	8C2A	DAD8
5604	媾	2	5ABE	E6C5
5605	嫫	2	5AEB	E6C6
5606	媲	2	5AB2	E6C7
5607	嫒	2	5AD2	E6C8
5608	嫔	2	5AD4	E6C9
5609	媸	2	5AB8	E6CA
5610	缙	2	7F19	E7C6
5611	缜	2	7F1C	E7C7
5612	缛	2	7F1B	E7C8
5613	辔	2	8F94	E0CE
5614	骝	2	9A9D	E6F2
5615	缟	2	7F1F	E7C9
5616	缡	2	7F21	E7CA
5617	缢	2	7F22	E7CB
5618	缣	2	7F23	E7CC
5619	骟	2	9A9F	E6F3
5620	耥	2	8025	F1ED
5621	璈	2	7488	AD48
5622	瑶	2	7476	D1FE
5623	瑭	2	746D	E8A9
5624	獒	2	7352	E9E1
5625	觏	2	89CF	EAED
5626	慝	2	615D	EDAB
5627	嫠	2	5AE0	E6CB
5628	韬	2	97EC	E8BA
5629	叆	2	53C6	85A5
5630	髦	2	9AE6	F7D6
5631	摽	2	647D	93BF
5632	墁	2	5881	DCAC
5633	撂	2	6482	C1CC
5634	摞	2	645E	DEFB
5635	撄	2	6484	DEFC
5636	翥	2	7FE5	F4E3
5637	踅	2	8E05	F5BD
5638	摭	2	646D	DEFD
5639	墉	2	5889	DCAD
5640	墒	2	5892	C9CA
5641	榖	2	6996	9862
5642	綦	2	7DA6	F4EB
5643	蔫	2	852B	C4E8
5644	蔷	2	8537	C7BE
5645	靺	2	977A	EC85
5646	靼	2	977C	F7B0
5647	鞅	2	9785	F7B1
5648	靿	2	977F	EC89
5649	甍	2	750D	DDF9
5650	蔸	2	8538	DDFA
5651	蔟	2	851F	DDFD
5652	蔺	2	853A	DDFE
5653	戬	2	622C	EAAF
5654	蕖	2	8556	DEA1
5655	蔻	2	853B	DEA2
5656	蓿	2	84FF	DEA3
5657	斡	2	65A1	CED3
5658	鹕	2	9E55	F0C9
5659	蓼	2	84FC	DEA4
5660	榛	2	699B	E9BB
5661	榧	2	69A7	E9BC
5662	榻	2	69BB	E9BD
5663	榫	2	69AB	E9BE
5664	榭	2	69AD	E9BF
5665	槔	2	69D4	E9C0
5666	榱	2	69B1	E9C1
5667	槁	2	69C1	E9C2
5668	槟	2	69DF	E9C4
5669	槠	2	69E0	E9C6
5670	榷	2	69B7	C8B6
5671	僰	2	50F0	836B
5672	酽	2	917D	F5A6
5673	酶	2	9176	C3B8
5674	酹	2	9179	F5AA
5675	厮	2	53AE	D8CB
5676	碡	2	78A1	EDD8
5677	碴	2	78B4	B2EA
5678	碣	2	78A3	EDD9
5679	碲	2	78B2	EDDA
5680	磋	2	78CB	B4E8
5681	臧	2	81E7	EAB0
5682	豨	2	8C68	D867
5683	殡	2	6BA1	E9EB
5684	霆	2	9706	F6AA
5685	霁	2	9701	F6AB
5686	辕	2	8F95	D4AF
5687	蜚	2	871A	F2E3
5688	裴	2	88F4	C5E1
5689	翡	2	7FE1	F4E4
5690	龇	2	9F87	F6B7
5691	龈	2	9F88	F6B8
5692	睿	2	777F	EEA3
5693	䁖	2	4056	FE6F
5694	睽	2	777D	EEA5
5695	嘞	2	561E	E0CF
5696	嘈	2	5608	E0D0
5697	嘌	2	560C	E0D1
5698	嘁	2	5601	E0D2
5699	嘎	2	560E	B8C2
5700	暧	2	66A7	EAD3
5701	暝	2	669D	EAD4
5702	踌	2	8E0C	B3EC
5703	踉	2	8E09	F5D4
5704	蜞	2	871E	F2E0
5705	蜥	2	8725	F2E1
5706	蜮	2	872E	F2E2
5707	蝈	2	8748	F2E5
5708	蜴	2	8734	F2E6
5709	蜱	2	8731	F2E7
5710	蜩	2	8729	F2E8
5711	蜷	2	8737	F2E9
5712	蜿	2	873F	F2EA
5713	螂	2	8782	F2EB
5714	蜢	2	8722	F2EC
5715	嘘	2	5618	D0EA
5716	嘡	2	5621	8752
5717	鹗	2	9E57	F0CA
5718	嘣	2	5623	E0D4
5719	嘤	2	5624	E0D3
5720	嘚	2	561A	874E
5721	嗾	2	55FE	E0D5
5722	嘧	2	5627	E0D7
5723	罴	2	7F74	EEBC
5724	罱	2	7F71	EEBD
5725	幔	2	5E54	E1A3
5726	嶂	2	5D82	E1D6
5727	幛	2	5E5B	E1A4
5728	赙	2	8D59	EAE7
5729	罂	2	7F42	F3BF
5730	骷	2	9AB7	F7BC
5731	骶	2	9AB6	F7BE
5732	鹘	2	9E58	F7BD
5733	锲	2	9532	EFC6
5734	锴	2	9534	EFC7
5735	锶	2	9536	EFC8
5736	锷	2	9537	EFC9
5737	锸	2	9538	EFCA
5738	锵	2	9535	EFCF
5739	镁	2	9541	C3BE
5740	镂	2	9542	EFCE
5741	犒	2	7292	EAFB
5742	箐	2	7B90	F3E4
5743	箦	2	7BA6	F3E5
5744	箧	2	7BA7	F3E6
5745	箍	2	7B8D	B9BF
5746	箸	2	7BB8	F3E7
5747	箬	2	7BAC	F3E8
5748	箅	2	7B85	F3EB
5749	箪	2	7BAA	F3EC
5750	箔	2	7B94	B2AD
5751	箜	2	7B9C	F3ED
5752	箢	2	7BA2	F3EE
5753	箓	2	7B93	B982
5754	毓	2	6BD3	D8B9
5755	僖	2	50D6	D9D2
5756	儆	2	5106	D9D3
5757	僳	2	50F3	CBDB
5758	僭	2	50ED	D9D4
5759	劁	2	5281	D8E4
5760	僮	2	50EE	D9D7
5761	魃	2	9B43	F7C9
5762	魆	2	9B46	F471
5763	睾	2	777E	D8BA
5764	艋	2	824B	F4BB
5765	鄱	2	9131	DBB6
5766	膈	2	8188	EBF5
5767	膑	2	8191	EBF7
5768	鲑	2	9C91	F6D9
5769	鲔	2	9C94	F6DB
5770	鲚	2	9C9A	F6DD
5771	鲛	2	9C9B	F6DE
5772	鲟	2	9C9F	F6E0
5773	獐	2	7350	E2AF
5774	觫	2	89EB	F6A2
5775	雒	2	96D2	F6C3
5776	夤	2	5924	E2B9
5777	馑	2	9991	E2CB
5778	銮	2	92AE	F6C7
5779	塾	2	587E	DBD3
5780	麽	2	9EBD	F7E1
5781	瘌	2	760C	F0F8
5782	瘊	2	760A	F0FA
5783	瘘	2	7618	F0FC
5784	瘙	2	7619	F0FE
5785	廖	2	5ED6	C1CE
5786	韶	2	97F6	C9D8
5787	旖	2	65D6	ECBD
5788	膂	2	8182	EBF6
5789	阚	2	961A	E3DB
5790	鄯	2	912F	DBB7
5791	鲞	2	9C9E	F6DF
5792	粿	2	7CBF	BC40
5793	粼	2	7CBC	F4D4
5794	粽	2	7CBD	F4D5
5795	糁	2	7CC1	F4D6
5796	槊	2	69CA	E9C3
5797	鹚	2	9E5A	F0CB
5798	熘	2	7198	ECD6
5799	熥	2	71A5	9FD7
5800	潢	2	6F62	E4EA
5801	漕	2	6F15	E4EE
5802	滹	2	6EF9	E4EF
5803	漯	2	6F2F	E4F0
5804	漶	2	6F36	E4F1
5805	潋	2	6F4B	E4F2
5806	潴	2	6F74	E4F3
5807	漪	2	6F2A	E4F4
5808	漉	2	6F09	E4F5
5809	漳	2	6F33	D5C4
5810	漩	2	6F29	E4F6
5811	澉	2	6F89	E4F7
5812	潍	2	6F4D	CEAB
5813	慵	2	6175	E3BC
5814	搴	2	6434	E5BA
5815	窨	2	7AA8	F1BF
5816	寤	2	5BE4	E5BB
5817	綮	2	7DAE	F4EC
5818	谮	2	8C2E	DADA
5819	褡	2	8921	F1D7
5820	褙	2	8919	F1D8
5821	褓	2	8913	F1D9
5822	褛	2	891B	F1DA
5823	褊	2	890A	F1DB
5824	谯	2	8C2F	DADB
5825	谰	2	8C30	C0BE
5826	谲	2	8C32	DADC
5827	暨	2	66A8	F4DF
5828	屣	2	5C63	E5EF
5829	鹛	2	9E5B	F0CC
5830	嫣	2	5AE3	E6CC
5831	嫱	2	5AF1	E6CD
5832	嫖	2	5AD6	E6CE
5833	嫦	2	5AE6	E6CF
5834	嫚	2	5ADA	8BA0
5835	嫘	2	5AD8	E6D0
5836	嫡	2	5AE1	B5D5
5837	鼐	2	9F10	D8BE
5838	翟	2	7FDF	B5D4
5839	瞀	2	7780	EEA6
5840	鹜	2	9E5C	F0CD
5841	骠	2	9AA0	E6F4
5842	缥	2	7F25	E7CE
5843	缦	2	7F26	E7CF
5844	缧	2	7F27	E7D0
5845	缨	2	7F28	D3A7
5846	骢	2	9AA2	E6F5
5847	缪	2	7F2A	E7D1
5848	缫	2	7F2B	E7D2
5849	耦	2	8026	F1EE
5850	耧	2	8027	F1EF
5851	瑾	2	747E	E8AA
5852	璜	2	749C	E8AB
5853	璀	2	7480	E8AD
5854	璎	2	748E	E8AC
5855	璁	2	7481	E8AE
5856	璋	2	748B	E8B0
5857	璇	2	7487	E8AF
5858	奭	2	596D	8A5D
5859	髯	2	9AEF	F7D7
5860	髫	2	9AEB	F7D8
5861	撷	2	64B7	DFA2
5862	撅	2	6485	BEEF
5863	赭	2	8D6D	F4F7
5864	撸	2	64B8	DFA3
5865	鋆	2	92C6	E45D
5866	撙	2	6499	DFA4
5867	撺	2	64BA	DFA5
5868	墀	2	5880	DCAF
5869	聩	2	8069	F1F9
5870	觐	2	89D0	EAEE
5871	鞑	2	9791	F7B2
5872	蕙	2	8559	DEA5
5873	鞒	2	9792	F7B3
5874	蕈	2	8548	DEA6
5875	蕨	2	8568	DEA7
5876	蕤	2	8564	DEA8
5877	蕞	2	855E	DEA9
5878	蕺	2	857A	DEAA
5879	瞢	2	77A2	DEAB
5880	蕃	2	8543	DEAC
5881	蕲	2	8572	DEAD
5882	赜	2	8D5C	D8D3
5883	槿	2	69FF	E9C8
5884	樯	2	6A2F	E9C9
5885	槭	2	69ED	E9CA
5886	樗	2	6A17	E9CB
5887	樘	2	6A18	E9CC
5888	樊	2	6A0A	B7AE
5889	槲	2	69F2	E9CE
5890	醌	2	918C	F5AB
5891	醅	2	9185	F5AC
5892	靥	2	9765	D8CC
5893	魇	2	9B47	F7CA
5894	餍	2	990D	F7D0
5895	磔	2	78D4	EDDD
5896	磙	2	78D9	EDDE
5897	霈	2	9708	F6AC
5898	辘	2	8F98	EAA4
5899	龉	2	9F89	F6B9
5900	龊	2	9F8A	F6BA
5901	觑	2	89D1	EAEF
5902	瞌	2	778C	EEA7
5903	瞋	2	778B	B25F
5904	瞑	2	7791	EEA8
5905	嘭	2	562D	E0D8
5906	噎	2	564E	D2AD
5907	噶	2	5676	B8C1
5908	颙	2	9899	EF4A
5909	暹	2	66B9	E5DF
5910	噘	2	5658	E0D9
5911	踔	2	8E14	F5D6
5912	踝	2	8E1D	F5D7
5913	踟	2	8E1F	F5D8
5914	踒	2	8E12	DB62
